Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Test Veh Displacement (L),Actual Tested Testgroup,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,# of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),Axle Ratio,N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,ADFE Test Number,ADFE Total Road Load HP,ADFE Equiv. Test Weight (lbs.),ADFE N/V Ratio,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),PM (g/mi),CH4 (g/mi),N2O (g/mi),RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,DT-Inertia Work Ratio Rating,DT-Absolute Speed Change Ratg,DT-Energy Economy Rating,Target Coef A (lbf),Target Coef B (lbf/mph),Target Coef C (lbf/mph**2),Set Coef A (lbf),Set Coef B (lbf/mph),Set Coef C (lbf/mph**2),Aftertreatment Device Cd,Aftertreatment Device Desc,Police - Emergency Vehicle?,Averaging Group ID,Averaging Weighting Factor,Averaging Method Cd,Averging Method Desc
2017,Volkswagen Group of,VGA,AUDI,Audi TT,GAPA-TAQ,1,1.984,GVGAV02.0APA,Car,220,4,CNTC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,3.44,32.9,1,Not eqipped,GVGA10035790,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0112000,0.0800000,303.0000000,0.0070000,0.0040000,0.0035000,0.0100000,29.2,MPG,20.5000000,33.3000000,,,99.9900000,99.9900000,99.9900000,32.642,0.42683,0.019002,10.566,0.22065,0.019381,TWC,Three-way catalyst,N,,,N,No averaging
2017,Volkswagen Group of,VGA,AUDI,Audi TT,GAPA-TAQ,1,1.984,GVGAV02.0APA,Car,220,4,CNTC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,3.44,32.9,1,Not eqipped,GVGA10035791,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0021000,0.0300000,349.0000000,0.0080000,0.0010000,,,25.4,MPG,,,,,99.9900000,99.9900000,99.9900000,32.642,0.42683,0.019002,10.566,0.22065,0.019381,TWC,Three-way catalyst,N,,,N,No averaging
2017,Volkswagen Group of,VGA,AUDI,Audi TT,GAPA-TAQ,1,1.984,GVGAV02.0APA,Car,220,4,CNTC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,3.44,32.9,1,Not eqipped,GVGA10035792,MFR,No,,,,,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,0.1308000,1.0100000,361.0000000,0.0420000,,0.0115000,0.0100000,24.2,MPG,22.0000000,23.5000000,27.9000000,,99.9900000,99.9900000,99.9900000,35.906,0.46951,0.020903,11.623,0.24271,0.021319,TWC,Three-way catalyst,N,,,N,No averaging
2017,Volkswagen Group of,VGA,AUDI,Huracan,FNLE-LBQ,5,5.204,HVGAV05.2NLE,Car,610,10,CSPA,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,2,Top gear ratio < 1,4000,3.94,42.8,1,Not eqipped,HVGA10040607,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0090000,0.0100000,540.0000000,0.0337000,,0.0038000,,16.4,MPG,,,,,-5.1800000,-4.7600000,-3.8200000,47.884,0.38197,0.018799,4.474,-0.16060,0.020370,TWC,Three-way catalyst,N,,,N,No averaging
2017,Volkswagen Group of,VGA,AUDI,Huracan,FNLE-LBQ,5,5.204,HVGAV05.2NLE,Car,610,10,CSPA,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,2,Top gear ratio < 1,4000,3.94,42.8,1,Not eqipped,HVGA10040608,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0401000,0.3750000,546.0000000,0.0171000,0.0010000,0.0069000,0.0010000,16.2,MPG,15.1000000,16.0000000,17.6000000,,0.0600000,0.3100000,-0.3500000,47.884,0.38197,0.018799,4.474,-0.16060,0.020370,TWC,Three-way catalyst,N,,,N,No averaging
2017,Volkswagen Group of,VGA,AUDI,Huracan,FNLE-LBQ,5,5.204,HVGAV05.2NLE,Car,610,10,CSPA,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,2,Top gear ratio < 1,4000,3.94,42.8,1,Not eqipped,HVGA10040609,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0205000,0.0640000,484.0000000,0.0169000,,0.0056000,,18.3,MPG,13.4000000,20.4000000,,,-9.1400000,-5.3300000,-2.1500000,47.884,0.38197,0.018799,4.474,-0.16060,0.020370,TWC,Three-way catalyst,N,,,N,No averaging
2017,Volkswagen Group of,VGA,AUDI,Huracan,FNLE-LBQ,5,5.204,HVGAV05.2NLE,Car,610,10,CSPA,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,2,Top gear ratio < 1,4000,3.94,42.8,1,Not eqipped,HVGA10040614,MFR,No,,,,,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,0.3010000,1.5200000,634.0000000,0.0316000,0.0040000,0.0240000,,13.9,MPG,11.7000000,13.8000000,16.3000000,,-3.5800000,-1.9800000,-1.5000000,52.673,0.42017,0.020679,4.921,-0.17660,0.022407,TWC,Three-way catalyst,N,,,N,No averaging
2017,Volkswagen Group of,VGA,AUDI,Huracan,FNLE-LBQ,5,5.204,HVGAV05.2NLE,Car,610,10,CSPA,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,2,Top gear ratio < 1,4000,3.94,42.8,1,Not eqipped,HVGA10040615,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0071000,0.0050000,341.0000000,0.0162000,,0.0010000,,26.0,MPG,,,,,2.1900000,1.4100000,0.5100000,47.884,0.38197,0.018799,4.474,-0.16060,0.020370,TWC,Three-way catalyst,N,,,N,No averaging
2017,Volkswagen Group of,VGA,AUDI,Q3,FAUA-Q3A,0,1.984,FVGAV02.0AUA,Car,200,4,CCTA,SA,Semi-Automatic,6,Y,A,All Wheel Drive,2,Top gear ratio < 1,4000,3.45,30.9,1,Not eqipped,FVGA10030757,MFR,No,,,,,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,0.1910000,2.8500000,448.0000000,0.0450000,,0.0211000,,19.6,MPG,16.5000000,19.3000000,23.4000000,,99.9900000,99.9900000,99.9900000,40.803,0.47787,0.021831,-4.856,0.20292,0.022343,TWC,Three-way catalyst,N,,,N,No averaging
2017,Volkswagen Group of,VGA,AUDI,Q3,FAUA-Q3A,0,1.984,FVGAV02.0AUA,Car,200,4,CCTA,SA,Semi-Automatic,6,Y,A,All Wheel Drive,2,Top gear ratio < 1,4000,3.45,30.9,1,Not eqipped,FVGA10030758,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0088000,0.7600000,394.0000000,0.0210000,0.0030000,0.0062000,,22.5,MPG,,,,,99.9900000,99.9900000,99.9900000,37.093,0.43442,0.019846,-5.395,0.18448,0.020312,TWC,Three-way catalyst,N,,,N,No averaging
2017,Volkswagen Group of,VGA,AUDI,Q3,FAUA-Q3A,0,1.984,FVGAV02.0AUA,Car,200,4,CCTA,SA,Semi-Automatic,6,Y,A,All Wheel Drive,2,Top gear ratio < 1,4000,3.45,30.9,1,Not eqipped,FVGA10030759,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0199000,0.7500000,357.0000000,0.0200000,0.0020000,0.0059000,0.0010000,24.8,MPG,24.2000000,23.7000000,27.9000000,,99.9900000,99.9900000,99.9900000,37.093,0.43442,0.019846,-5.395,0.18448,0.020312,TWC,Three-way catalyst,N,,,N,No averaging
2017,Volkswagen Group of,VGA,AUDI,Q3,FAUA-Q3A,0,1.984,FVGAV02.0AUA,Car,200,4,CCTA,SA,Semi-Automatic,6,Y,A,All Wheel Drive,2,Top gear ratio < 1,4000,3.45,30.9,1,Not eqipped,FVGA10030760,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0172000,0.2700000,230.0000000,0.0030000,,0.0062000,0.0010000,38.5,MPG,,,,,99.9900000,99.9900000,99.9900000,37.093,0.43442,0.019846,-5.395,0.18448,0.020312,TWC,Three-way catalyst,N,,,N,No averaging
2017,Volkswagen Group of,VGA,AUDI,Q3,FAUA-Q3A,0,1.984,FVGAV02.0AUA,Car,200,4,CCTA,SA,Semi-Automatic,6,Y,A,All Wheel Drive,2,Top gear ratio < 1,4000,3.45,30.9,1,Not eqipped,FVGA10030761,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0367000,2.6400000,343.0000000,0.0060000,0.0050000,0.0129000,,25.6,MPG,16.6000000,30.2000000,,,99.9900000,99.9900000,99.9900000,37.093,0.43442,0.019846,-5.395,0.18448,0.020312,TWC,Three-way catalyst,N,,,N,No averaging
2017,Volkswagen Group of,VGA,AUDI,Q3,FAUA-Q3F,0,1.984,FVGAV02.0AUA,Car,200,4,CCTA,SA,Semi-Automatic,6,Y,A,All Wheel Drive,2,Top gear ratio < 1,3875,3.45,30.9,1,Not eqipped,FVGA91002269,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0072612,0.2628832,222.8252300,0.0013665,,0.0033747,,39.9,MPG,,,,,0.5026070,0.4299590,-0.7375760,39.566,0.16675,0.021476,1.304,-0.05060,0.022407,TWC,Three-way catalyst,N,,,N,No averaging
2017,Volkswagen Group of,VGA,AUDI,Q3,FAUA-Q3F,0,1.984,FVGAV02.0AUA,Car,200,4,CCTA,SA,Semi-Automatic,6,Y,A,All Wheel Drive,2,Top gear ratio < 1,3875,3.45,30.9,1,Not eqipped,FVGA91002270,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0202704,0.8296322,356.7220364,0.0179136,,0.0058097,,24.9,MPG,24.2240712,23.7363681,28.1514984,,-2.4413340,-1.4355470,-0.9339410,39.566,0.16675,0.021476,1.304,-0.05060,0.022407,TWC,Three-way catalyst,N,,,N,No averaging
2017,Volkswagen Group of,VGA,AUDI,Q3,FAUA-Q3F,0,1.984,FVGAV02.0AUA,Car,200,4,CCTA,SA,Semi-Automatic,6,Y,A,All Wheel Drive,2,Top gear ratio < 1,3875,3.45,30.9,1,Not eqipped,FVGA91002280,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0190255,0.8653740,357.5963115,0.0183317,,0.0052119,,24.8,MPG,23.5766712,23.8049954,28.3561048,,-2.6474600,-1.4531440,-0.6220880,39.566,0.16675,0.021476,1.304,-0.05060,0.022407,TWC,Three-way catalyst,N,,,N,No averaging
2017,Volkswagen Group of,VGA,AUDI,Q7,HAAC-Q7A,0,1.984,HVGAJ02.0AAC,Both,252,4,CYMC,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,5000,3.76,29.3,2,"Equipped, not shifted by SIL",HVGA10040461,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0074000,0.1280000,389.0000000,0.0217000,0,0.0022000,,22.7,MPG,,,,,-0.2000000,-0.5400000,-0.2800000,46.311,0.25682,0.025317,-4.159,0.04521,0.023338,TWC,Three-way catalyst,N,,,N,No averaging
2017,Volkswagen Group of,VGA,AUDI,Q7,HAAC-Q7A,0,1.984,HVGAJ02.0AAC,Both,252,4,CYMC,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,5000,3.76,29.3,2,"Equipped, not shifted by SIL",HVGA10040463,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0144000,0.5660000,403.0000000,0.0277000,0.0080000,0.0044000,0.0010000,21.9,MPG,14.3000000,25.9000000,,,2.2400000,1.3700000,-0.7300000,46.311,0.25682,0.025317,-4.159,0.04521,0.023338,TWC,Three-way catalyst,N,,,N,No averaging
2017,Volkswagen Group of,VGA,AUDI,Q7,HAAC-Q7A,0,1.984,HVGAJ02.0AAC,Both,252,4,CYMC,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,5000,3.76,29.3,2,"Equipped, not shifted by SIL",HVGA10040465,MFR,No,,,,,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,0.1002000,0.5250000,445.0000000,0.0781000,0.0120000,0.0106000,,19.8,MPG,17.1000000,19.9000000,22.2000000,,0.6500000,0.3500000,-0.2400000,50.942,0.28250,0.027849,-4.575,0.04974,0.025672,TWC,Three-way catalyst,N,,,N,No averaging
2017,Volkswagen Group of,VGA,AUDI,Q7,HAAC-Q7A,0,1.984,HVGAJ02.0AAC,Both,252,4,CYMC,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,5000,3.76,29.3,2,"Equipped, not shifted by SIL",HVGA10040588,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0135000,0.3280000,344.0000000,0.0174000,0.0010000,0.0041000,0.0020000,25.7,MPG,23.5000000,25.8000000,27.4000000,,-0.8200000,-0.5500000,-0.7900000,46.311,0.25682,0.025317,-4.159,0.04521,0.023338,TWC,Three-way catalyst,N,,,N,No averaging
2017,Volkswagen Group of,VGA,AUDI,Q7,HAAC-Q7A,0,1.984,HVGAJ02.0AAC,Both,252,4,CYMC,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,5000,3.76,29.3,2,"Equipped, not shifted by SIL",HVGA10040589,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0097000,0.1110000,237.0000000,0.0066000,,0.0040000,0.0010000,37.3,MPG,,,,,-0.2200000,-0.2400000,-0.0600000,46.311,0.25682,0.025317,-4.159,0.04521,0.023338,TWC,Three-way catalyst,N,,,N,No averaging
2017,Volkswagen Group of,VGA,AUDI,Q7,HAAC-Q7A,0,1.984,HVGAJ02.0AAC,Both,252,4,CYMC,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,5000,3.76,29.3,2,"Equipped, not shifted by SIL",HVGA10040590,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0144000,0.2900000,343.0000000,0.0282000,0.0020000,0.0046000,0.0020000,25.8,MPG,23.5000000,25.9000000,27.5000000,,-0.8500000,-0.5600000,-0.6200000,46.311,0.25682,0.025317,-4.159,0.04521,0.023338,TWC,Three-way catalyst,N,,,N,No averaging
2017,Volkswagen Group of,VGA,AUDI,Q7,HAUT-Q7A,0,3.000,HVGAT03.0AUT,Truck,333,6,CREC,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,5250,3.20,25.0,1,Not eqipped,HVGA10038865,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0050000,0.4000000,251.0000000,0.0060000,,0.0014000,0,35.2,MPG,,,,,99.9900000,99.9900000,99.9900000,48.559,0.25682,0.025317,15.377,0.33748,0.023222,TWC,Three-way catalyst,N,,,N,No averaging
2017,Volkswagen Group of,VGA,AUDI,Q7,HAUT-Q7A,0,3.000,HVGAT03.0AUT,Truck,333,6,CREC,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,5250,3.20,25.0,1,Not eqipped,HVGA10038866,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0168000,0.4200000,376.0000000,0.0300000,0,0.0029000,0,23.5,MPG,21.6000000,23.9000000,24.3000000,,99.9900000,99.9900000,99.9900000,48.559,0.25682,0.025317,15.377,0.33748,0.023222,TWC,Three-way catalyst,N,,,N,No averaging
2017,Volkswagen Group of,VGA,AUDI,R8,HNLE-R8Q,0,5.204,HVGAV05.2NLE,Car,540,10,CSPB,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,3.59,30.4,1,Not eqipped,HVGA10038831,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0137000,0.0090000,490.0000000,0.0192000,0.0040000,0.0063000,,18.1,MPG,,,,,99.9900000,99.9900000,99.9900000,51.998,0.22933,0.020894,2.271,0.04015,0.019032,TWC,Three-way catalyst,N,,,N,No averaging
2017,Volkswagen Group of,VGA,AUDI,R8,HNLE-R8Q,0,5.204,HVGAV05.2NLE,Car,540,10,CSPB,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,3.59,30.4,1,Not eqipped,HVGA10038832,MFR,No,,,,,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,0.4430000,3.0150000,582.0000000,0.0416000,0.0020000,0.0455000,,15.0,MPG,12.8000000,14.5000000,18.7000000,,99.9900000,99.9900000,99.9900000,57.198,0.25226,0.022983,2.498,0.04417,0.020935,TWC,Three-way catalyst,N,,,N,No averaging
2017,Volkswagen Group of,VGA,AUDI,R8,HNLE-R8Q,0,5.204,HVGAV05.2NLE,Car,540,10,CSPB,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,3.59,30.4,1,Not eqipped,HVGA10038834,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0255000,0.0700000,402.0000000,0.0210000,0.0020000,0.0063000,,22.0,MPG,15.2000000,25.3000000,,,99.9900000,99.9900000,99.9900000,51.998,0.22933,0.020894,2.271,0.04015,0.019032,TWC,Three-way catalyst,N,,,N,No averaging
2017,Volkswagen Group of,VGA,AUDI,R8,HNLE-R8Q,0,5.204,HVGAV05.2NLE,Car,540,10,CSPB,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,3.59,30.4,1,Not eqipped,HVGA10038835,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0293000,0.3170000,494.0000000,0.0283000,0,0.0079000,0.0020000,17.9,MPG,16.9000000,17.0000000,20.8000000,,99.9900000,99.9900000,99.9900000,51.998,0.22933,0.020894,2.271,0.04015,0.019032,TWC,Three-way catalyst,N,,,N,No averaging
2017,Volkswagen Group of,VGA,AUDI,R8,HNLE-R8Q,0,5.204,HVGAV05.2NLE,Car,540,10,CSPB,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,3.59,30.4,1,Not eqipped,HVGA10038840,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0132000,0.0160000,287.0000000,0.0259000,0.0010000,0.0068000,,30.8,MPG,,,,,99.9900000,99.9900000,99.9900000,51.998,0.22933,0.020894,2.271,0.04015,0.019032,TWC,Three-way catalyst,N,,,N,No averaging
2017,Volkswagen Group of,VGA,AUDI,R8,HNLE-R8Q,1,5.204,HVGAV05.2NLE,Car,540,10,CSPB,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,2,Top gear ratio < 1,4000,3.59,30.4,1,Not eqipped,HVGA10038836,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0166000,0.0210000,467.0000000,0.0154000,0.0010000,0.0086000,,18.9,MPG,,,,,99.9900000,99.9900000,99.9900000,49.346,0.22933,0.020312,-3.754,-0.12550,0.021185,TWC,Three-way catalyst,N,,,N,No averaging
2017,Volkswagen Group of,VGA,AUDI,R8,HNLE-R8Q,1,5.204,HVGAV05.2NLE,Car,540,10,CSPB,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,2,Top gear ratio < 1,4000,3.59,30.4,1,Not eqipped,HVGA10038837,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0232000,0.0620000,397.0000000,0.0144000,0.0030000,0.0066000,,22.3,MPG,15.3000000,25.7000000,,,99.9900000,99.9900000,99.9900000,49.346,0.22933,0.020312,-3.754,-0.12550,0.021185,TWC,Three-way catalyst,N,,,N,No averaging
2017,Volkswagen Group of,VGA,AUDI,R8,HNLE-R8Q,1,5.204,HVGAV05.2NLE,Car,540,10,CSPB,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,2,Top gear ratio < 1,4000,3.59,30.4,1,Not eqipped,HVGA10038838,MFR,No,,,,,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,0.3586000,2.3700000,567.0000000,0.0222000,0,0.0369000,,15.4,MPG,13.1000000,15.0000000,19.0000000,,99.9900000,99.9900000,99.9900000,54.280,0.25226,0.022343,-4.130,-0.13800,0.023303,TWC,Three-way catalyst,N,,,N,No averaging
2017,Volkswagen Group of,VGA,AUDI,R8,HNLE-R8Q,1,5.204,HVGAV05.2NLE,Car,540,10,CSPB,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,2,Top gear ratio < 1,4000,3.59,30.4,1,Not eqipped,HVGA10039086,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0357000,0.2940000,490.0000000,0.0350000,0.0010000,0.0117000,0.0030000,18.0,MPG,17.3000000,17.2000000,20.6000000,,99.9900000,99.9900000,99.9900000,49.346,0.22933,0.020312,-3.754,-0.12550,0.021185,TWC,Three-way catalyst,N,,,N,No averaging
2017,Volkswagen Group of,VGA,AUDI,R8,HNLE-R8Q,1,5.204,HVGAV05.2NLE,Car,540,10,CSPB,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,2,Top gear ratio < 1,4000,3.59,30.4,1,Not eqipped,HVGA10039087,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0077000,0.0070000,280.0000000,0.0135000,0.0010000,0.0032000,,31.6,MPG,,,,,99.9900000,99.9900000,99.9900000,49.346,0.22933,0.020312,-3.754,-0.12550,0.021185,TWC,Three-way catalyst,N,,,N,No averaging
2017,Volkswagen Group of,VGA,AUDI,S3,FAUA-S3A,3,1.984,FVGAV02.0AUA,Car,292,4,CYFB,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.44,39.2,1,Not eqipped,FVGA10038633,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0050000,0.0300000,356.0000000,0.0220000,0.0030000,0.0068000,,24.9,MPG,,,,,99.9900000,99.9900000,99.9900000,38.285,0.32193,0.018159,11.555,-0.00900,0.019672,TWC,Three-way catalyst,N,,,N,No averaging
2017,Volkswagen Group of,VGA,AUDI,S3,FAUA-S3A,3,1.984,FVGAV02.0AUA,Car,292,4,CYFB,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.44,39.2,1,Not eqipped,FVGA10038634,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0159000,0.2700000,315.0000000,0.0160000,0.0020000,0.0033000,0.0020000,28.1,MPG,27.1000000,27.0000000,31.4000000,,99.9900000,99.9900000,99.9900000,38.285,0.32193,0.018159,11.555,-0.00900,0.019672,TWC,Three-way catalyst,N,,,N,No averaging
2017,Volkswagen Group of,VGA,AUDI,S3,FAUA-S3A,3,1.984,FVGAV02.0AUA,Car,292,4,CYFB,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.44,39.2,1,Not eqipped,FVGA10038635,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0044000,0.0300000,218.0000000,0.0030000,,0.0024000,0,40.6,MPG,,,,,99.9900000,99.9900000,99.9900000,38.285,0.32193,0.018159,11.555,-0.00900,0.019672,TWC,Three-way catalyst,N,,,N,No averaging
2017,Volkswagen Group of,VGA,AUDI,S3,FAUA-S3A,3,1.984,FVGAV02.0AUA,Car,292,4,CYFB,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.44,39.2,1,Not eqipped,FVGA10038636,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0138000,0.1600000,316.0000000,0.0100000,0.0020000,0.0056000,,28.0,MPG,19.5000000,32.0000000,,,99.9900000,99.9900000,99.9900000,38.285,0.32193,0.018159,11.555,-0.00900,0.019672,TWC,Three-way catalyst,N,,,N,No averaging
2017,Volkswagen Group of,VGA,AUDI,S3,FAUA-S3A,3,1.984,FVGAV02.0AUA,Car,292,4,CYFB,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.44,39.2,1,Not eqipped,FVGA10038637,MFR,No,,,,,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,0.2121000,2.4200000,371.0000000,0.0400000,,0.0164000,,23.5,MPG,21.1000000,23.0000000,27.1000000,,99.9900000,99.9900000,99.9900000,42.113,0.35412,0.019974,12.711,-0.00810,0.021639,TWC,Three-way catalyst,N,,,N,No averaging
2017,Volkswagen Group of,VGA,AUDI,S3,HAUA-S3A,0,1.984,HVGAV02.0AUA,Car,292,4,CYFB,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,Y,A,All Wheel Drive,2,Top gear ratio < 1,3750,3.44,39.8,1,Not eqipped,HVGA10043801,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0112000,0.2410000,338.0000000,0.0114000,0.0020000,0.0029000,0.0010000,26.4,MPG,24.5000000,25.8000000,29.4000000,,-2.0300000,-1.2600000,-0.9500000,46.086,0.27129,0.017518,-0.045,0.16241,0.017053,TWC,Three-way catalyst,N,,,N,No averaging
2017,Volkswagen Group of,VGA,AUDI,S3,HAUA-S3A,0,1.984,HVGAV02.0AUA,Car,292,4,CYFB,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,Y,A,All Wheel Drive,2,Top gear ratio < 1,3750,3.44,39.8,1,Not eqipped,HVGA10043802,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0210000,0.1150000,240.0000000,0.0021000,,0.0070000,0,37.2,MPG,,,,,1.3000000,0.7500000,-0.3100000,46.086,0.27129,0.017518,-0.045,0.16241,0.017053,TWC,Three-way catalyst,N,,,N,No averaging
